Personnel No.,Entry,Action type,Personnel Subarea,Personnel Area,Chngd on,Reason for action,Leaving date,Cost Ctr,Cost Center,Functional Area,Gender Key,Birth date,Job
60514303,2000-12-04,30 Termination,Barnsville,US-GA-Barnsville-CTNA Aldora,2017-04-04,VL Retirement early,2017-04-01,18350,AD Weaving - Plant 2,,Male,1954-06-28,Sewing Operator ALD-002
60514908,2002-04-01,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA,2017-09-05,V3 Accepted other employment,2017-09-01,99111,DLR HQ,,Male,1970-08-04,Sr Account Manager
60515222,2002-09-01,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-10-10,V7 Co-worker dissatisfaction,2017-05-28,12820,MV Safety & Security,,Male,1956-04-23,Manager ESH
60515312,2003-01-20,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-01,V2 Unable to return to work,2017-07-27,12140,MV Pass/LT Bead Assm,,Male,1958-04-12,Winding/Apex Machine Operator MVN-109
60515318,2003-01-14,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-02-24,V1 Mutual agreement,2017-02-16,999HR,HR Dummy-CoCd515 Emp,,Male,1980-04-19,General Director Segment Head
60515376,2003-04-23,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-24,I1 Death,2017-02-05,12630,MV QA Engr - PLT,,Female,1960-01-17,Supervisor Engineering
60515389,2003-06-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-18,I2 Disciplinary action,2017-08-15,12260,MV PII Truck Curing,,Male,1965-12-03,Press Operator MVN-115
60515476,2003-11-10,30 Termination,Barnsville,US-GA-Barnsville-CTNA Aldora,2017-07-13,V3 Accepted other employment,2017-07-03,18390,AD Direct Cabling,,Male,1979-05-01,Supervisor Production Lin
60515609,2004-05-03,30 Termination,Montvale,"US-NJ-Montvale CT NA, Inc.",2017-10-10,I2 Disciplinary action,2017-01-10,99930,HQ-ContiTech AS-MAIN,,Male,1947-03-11,Manager Business Dev
60515620,2004-05-10,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-12,I2 Disciplinary action,2017-09-12,12170,MV Tire Assembly PLT,,Female,1979-11-03,Tire Builder Operator MVN-122
60515642,2007-08-20,30 Termination,Uvalde,US-TX-Uvalde-CTNA Prod,2017-08-11,T1 Need for care of a relative,2017-08-11,99596,HQ CUST INT MGMT,,Male,1974-01-11,Sr Manager Test Engineering
60515643,2004-05-01,30 Termination,Sumter,US-SC-Sumter-CTNA Prod,2017-08-03,VE End of assignment,2017-07-31,71100,Head of PE,,Male,1973-06-11,Manager Engineering
60515760,2004-08-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-07,I2 Disciplinary action,2017-06-06,12170,MV Tire Assembly PLT,,Male,1974-11-11,Production Superindendent
60515890,2004-11-01,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-13,I2 Disciplinary action,2017-06-08,12730,MV Gen Maint,,Male,1981-10-09,Maintenance Technician MVN-132
60516180,1999-09-01,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA,2017-07-24,VE End of assignment,2017-07-31,99151,HQ Com-SAM,,Male,1971-06-24,Sr Account Manager
60516209,2005-04-26,30 Termination,Montvale,"US-NJ-Montvale CT NA, Inc.",2017-02-14,I0 Reduction in force,2017-01-31,99920,HQ-ContiTech ADM-FC,,Female,1960-07-06,Production Superindendent
60516251,2005-06-08,30 Termination,Fort Mill-CF,US-SC-Fort Mill-CTNA,2017-06-29,VB Non-work related,2017-07-07,99619,HQ Accts Receivable,,Female,1974-08-16,Manager A/R
60516313,2005-06-27,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA Prod,2017-04-10,V0 Resignation unknown/Other,2017-04-10,999HR,HR Dummy-CoCd515 Emp,,Male,1971-03-12,Manager Program Mgmt
60516322,2005-07-14,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-08-21,V3 Accepted other employment,2017-08-14,99652,HQ HR Services & Sys,,Male,1970-08-25,Director HR Systems
60516510,2005-12-05,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-13,V0 Resignation unknown/Other,2017-01-30,12030,MV Mixing,,Male,1951-12-13,Truck Driver MVN-103
60516513,2005-12-05,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-05-09,V2 Unable to return to work,2017-05-08,12050,MV CVT  Processing,,Male,1963-08-11,Extruder Machine Operator MVN-123
60516538,2006-01-02,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-02-27,T3 Higher pay higher respons.,2017-03-01,999HR,HR Dummy-CoCd515 Emp,,Male,1975-02-18,Director Sales
60516564,2006-01-18,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-06-05,T3 Higher pay higher respons.,2017-06-07,999HR,HR Dummy-CoCd515 Emp,,Female,1981-07-18,Lead SCM Analyst
60516599,2006-02-09,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-02-13,I2 Disciplinary action,2017-02-09,999HR,HR Dummy-CoCd515 Emp,,Female,1970-12-25,Sr Controller
60516608,2006-02-13,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-28,V2 Unable to return to work,2017-07-26,12030,MV Mixing,,Male,1968-01-16,Mixer Machine Operator MVN-110
60516729,2006-03-27,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-12,V3 Accepted other employment,2017-05-04,99582,HQ Logistic Center,SC,Female,1981-03-05,Logistics Coordinator
60516732,2006-03-27,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-25,I5 Excessive absenteeism,2017-07-23,12180,MV PII Trk Tire Bldg,,Male,1976-10-03,Tire Builder Operator MVN-222
60516736,2006-03-27,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-20,V9 Job dissatisfaction,2017-03-15,12570,MV Shipping and Whse,,Female,1951-06-15,Material Handler MVN-002
60516780,2006-04-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-05,I2 Disciplinary action,2017-04-04,12730,MV Gen Maint,,Male,1981-07-01,Maintenance Technician MVN-132
60516804,2006-05-08,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-04,I2 Disciplinary action,2017-04-03,12730,MV Gen Maint,,Male,1980-02-19,Maintenance Technician MVN-132
60516907,2006-06-26,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-20,I2 Disciplinary action,2017-06-18,12730,MV Gen Maint,,Male,1985-04-12,Maintenance Technician MVN-132
60516950,2006-07-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-28,V2 Unable to return to work,2017-08-08,12610,MV PLT Tire Reliabil,,Male,1984-02-14,Set Up Technician III
60516956,2006-07-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-12,V2 Unable to return to work,2017-07-11,12570,MV Shipping and Whse,,Male,1957-05-21,Material Handler MVN-002
60516982,2006-08-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-07,I2 Disciplinary action,2017-06-06,12170,MV Tire Assembly PLT,,Female,1969-09-12,Administrative Assistant II
60517043,2006-09-11,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-24,I2 Disciplinary action,2017-03-22,12030,MV Mixing,,Male,1976-11-15,Mixer Machine Operator MVN-209
60517099,2006-10-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-25,I5 Excessive absenteeism,2017-04-23,12170,MV Tire Assembly PLT,,Female,1977-09-19,Tire Builder Operator MVN-222
60517139,2006-10-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-10-04,I3 Performance,2017-10-01,21201,MV Plant I Uniformit,,Male,1979-02-22,Set Up Technician III
60517247,2007-01-15,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA,2017-08-01,V3 Accepted other employment,2017-08-04,99114,Corporate Accounts,,Male,1968-07-14,Account Manager
60517256,2007-01-22,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-21,I2 Disciplinary action,2017-09-20,12730,MV Gen Maint,,Male,1952-11-21,Maintenance Technician MVN-131
60517327,2007-03-05,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-02,V0 Resignation unknown/Other,2017-01-29,21085,MV Autopallet PLT,,Female,1951-09-09,Material Handler MVN-002
60517482,2007-05-29,30 Termination,AH-Harmon CT,US-MI-AH-Harmon-CTNA Sales,2017-09-20,V3 Accepted other employment,2017-09-15,99106,HQ OE Daim/Ger Accts,,Male,1980-10-27,Sr Staff Development Engineer
60524410,2007-11-12,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA Prod,2017-01-24,I2 Disciplinary action,2017-01-23,999HR,HR Dummy-CoCd515 Emp,,Male,1960-04-12,Director Sales
60524443,2008-01-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-21,I3 Performance,2017-08-18,12250,MV Pass/LT F.F.,,Male,1981-04-18,Inspector I
60524452,2008-01-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-14,I2 Disciplinary action,2017-03-13,12050,MV CVT  Processing,,Male,1980-09-23,Crew Member MVN-206
60524529,2008-02-11,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA Prod,2017-03-15,V3 Accepted other employment,2017-03-15,99684,HQ Rebill to CAG,,Male,1981-05-25,Sr Purchasing Specialist
60524565,2008-03-24,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-18,I5 Excessive absenteeism,2017-07-18,12120,MV Stock Prep,,Male,1978-11-18,Cutting/Slitting Machine Operator MVN-21
60524606,2008-04-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-13,I2 Disciplinary action,2017-06-08,12730,MV Gen Maint,,Male,1987-04-22,Maintenance Technician MVN-132
60524629,2008-04-28,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-04-18,V3 Accepted other employment,2017-04-21,99650,HQ Law,,Female,1964-09-18,Sr. Executive Assistant
60524804,2008-08-11,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-06,V3 Accepted other employment,2017-02-04,12030,MV Mixing,,Male,1989-04-17,Truck Driver MVN-203
60524830,2008-08-18,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-02,I5 Excessive absenteeism,2017-07-31,12030,MV Mixing,,Female,1986-02-10,Mixer Machine Operator MVN-210
60524890,2008-09-15,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-10,V9 Job dissatisfaction,2017-06-30,12720,MV Plant Engineering,,Male,1985-12-11,Electrical Engineer
60524986,2008-10-27,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-26,V0 Resignation unknown/Other,2017-09-26,12030,MV Mixing,,Male,1977-08-14,Mixer Machine Operator MVN-209
60525020,2008-11-10,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-02-13,I2 Disciplinary action,2017-02-09,999HR,HR Dummy-CoCd515 Emp,,Male,1966-11-24,Sr Manager Sales
60525087,2009-03-16,30 Termination,Fort Mill-CF,US-SC-Fort Mill-CTNA,2017-08-07,I3 Performance,2017-08-07,99605,HQ NA/Gov Process,,Male,1963-12-31,Credit Analyst
60525131,2009-05-26,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-01-20,I3 Performance,2017-01-13,99654,HQ Compliance,,Female,1968-10-08,Manager Compliance
60525153,1997-10-01,30 Termination,Fort Mill-PLT,US-SC-Fort Mill-CTNA Prod,2017-10-05,VE End of assignment,2017-09-30,99687,HQ Rebill Brazil Cam,,Male,1969-06-12,Director Manufacturing Operations
60525162,2009-08-03,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-06,V0 Resignation unknown/Other,2017-09-01,12030,MV Mixing,,Male,1979-04-13,Truck Driver MVN-203
60525236,2009-10-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-05-01,V8 Relocation,2017-04-30,12820,MV Safety & Security,,Male,1955-07-08,Sr ESH Specialist
60525255,2009-10-19,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-28,I3 Performance,2017-09-26,22310,MV CF Pass Maint,,Male,1983-02-07,Maintenance Technician MVN-132
60525273,2009-11-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-13,V3 Accepted other employment,2017-02-10,12030,MV Mixing,,Male,1988-12-07,Mixer Machine Operator MVN-220
60525308,2010-01-11,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-28,V0 Resignation unknown/Other,2017-08-24,12680,MV Pass PI,,Male,1982-10-13,Technician III
60525337,2010-02-01,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-28,I5 Excessive absenteeism,2017-04-27,22200,MV Plant IV QA Contr,,Female,1951-03-19,Inspector MVN-002
60525338,2010-02-01,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-09-01,V9 Job dissatisfaction,2017-09-01,22080,MV CF Pass F.F.,,Female,1950-11-12,Inspector I
60525420,2010-04-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-05,I5 Excessive absenteeism,2017-06-04,12120,MV Stock Prep,,Male,1990-04-12,Rework/Repair Operator Final Finish MVN-
60525424,2010-04-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-10-17,V3 Accepted other employment,2017-10-17,12140,MV Pass/LT Bead Assm,,Male,1987-09-05,Winding/Apex Machine Operator MVN-207
60525429,2010-04-26,30 Termination,Montvale,"US-NJ-Montvale CT NA, Inc.",2017-10-09,I2 Disciplinary action,2017-10-06,99930,HQ-ContiTech AS-MAIN,,Male,1955-07-28,"Project Manager, Sales"
60525532,2010-07-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-05-01,V3 Accepted other employment,2017-04-28,12040,MV Calendering,,Male,1985-08-12,Calendar Machine Operator MVN-206
60525703,2010-09-27,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-06,V2 Unable to return to work,2017-04-04,12570,MV Shipping and Whse,,Male,1970-01-10,Material Handler MVN-002
60525751,2010-10-25,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-05-23,V8 Relocation,2017-05-19,12610,MV PLT Tire Reliabil,,Female,1972-03-29,Inspector MVN-002
60525759,2010-10-25,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-05-23,I2 Disciplinary action,2017-05-21,22050,MV CF Pass Bead Assm,,Male,1984-04-19,Winding/Apex Machine Operator MVN-208
60525826,2010-11-29,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-14,V3 Accepted other employment,2017-03-12,12240,MV Pass/LT Curing,,Male,1988-11-19,Press Operator MVN-212
60525910,2010-12-13,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-24,I5 Excessive absenteeism,2017-07-23,12240,MV Pass/LT Curing,,Male,1985-11-19,Press Operator MVN-212
60525989,2011-02-21,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-03,V1 Mutual agreement,2017-08-02,12030,MV Mixing,,Male,1977-01-17,Mixer Machine Operator MVN-217
60525998,2011-02-21,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-27,I5 Excessive absenteeism,2017-02-26,12180,MV PII Trk Tire Bldg,,Male,1979-06-13,Tire Builder Operator MVN-222
60526119,2011-04-11,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-01-04,V3 Accepted other employment,2017-01-03,12270,MV Truck F.F.,,Male,1988-12-04,Supervisor Production Lin
60526203,2011-05-23,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-24,V8 Relocation,2017-04-23,12730,MV Gen Maint,,Male,1990-08-29,Electrician MVN-132
60526221,2011-05-23,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-21,I5 Excessive absenteeism,2017-08-17,12250,MV Pass/LT F.F.,,Male,1972-08-11,Repair Worker  MVN-211
60526238,2011-06-06,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-06-26,I5 Excessive absenteeism,2017-06-23,22310,MV CF Pass Maint,,Male,1990-09-01,Maintenance Technician MVN-132
60526300,2011-07-11,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-25,I5 Excessive absenteeism,2017-07-23,12180,MV PII Trk Tire Bldg,,Male,1968-08-16,Tire Builder Operator MVN-222
60526359,2011-08-15,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA,2017-09-25,I1 Death,2017-09-24,99168,CVT Retread,,Male,1962-11-03,Lead Customer Quality Specialist
60526377,2011-08-22,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-11,I2 Disciplinary action,2017-08-09,12060,MV Radial Extruding,,Male,1987-01-18,Crew Member MVN-206
60526556,2011-11-07,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-17,V2 Unable to return to work,2017-07-16,12250,MV Pass/LT F.F.,,Female,1963-01-26,Inspector I
60526581,2011-11-28,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-07-21,I3 Performance,2017-07-19,12250,MV Pass/LT F.F.,,Female,1958-05-01,Inspector I
60526609,2011-12-05,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-03-16,T3 Higher pay higher respons.,2017-03-17,999HR,HR Dummy-CoCd515 Emp,,Male,1981-05-12,Inside Sales Administrato
60526633,2011-12-12,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-10,V2 Unable to return to work,2017-03-09,22080,MV CF Pass F.F.,,Female,1952-04-19,Inspector I
60526689,2012-01-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-22,I5 Excessive absenteeism,2017-03-20,22060,MV CF Tire Assem PLT,,Female,1987-12-12,Tire Builder Operator MVN-222
60526711,2012-01-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-03-15,VB Non-work related,2017-03-13,12030,MV Mixing,,Male,1967-02-14,Mixer Machine Operator MVN-220
60526717,2012-01-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-21,V5 Job abandonment,2017-08-16,22070,MV CF Pass Curing,,Male,1962-07-15,Set Up Technician III
60526721,2012-02-20,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA,2017-09-19,V0 Resignation unknown/Other,2017-09-18,99159,HQ Sales-Conti Ind,,Female,1971-09-02,Pricing Specialist
60526768,2012-03-05,30 Termination,Charlotte,US-NC-Charlotte-CNTA Sales,2017-06-30,I0 Reduction in force,2017-06-30,99243,HQ Dist Center-Cha,,Male,1985-03-14,Crew Member MVN-206
60526770,2012-03-19,30 Termination,Charlotte,US-NC-Charlotte-CNTA Sales,2017-06-30,I0 Reduction in force,2017-06-30,99243,HQ Dist Center-Cha,,Male,1962-11-13,Maintenance Technician MVN-132
60526829,2012-04-02,30 Termination,"AZ, Phoenix",US-All-Best Drive,2017-03-28,I5 Excessive absenteeism,2017-03-15,98002,BD Sales Phoenix,,Male,1987-04-25,Material Handler
60526890,2012-04-16,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-07-20,V3 Accepted other employment,2017-07-31,99614,HQ Tax,,Female,1982-05-16,Tax Analyst
60526893,2012-04-23,30 Termination,Charlotte,US-NC-Charlotte-CNTA Sales,2017-07-01,I0 Reduction in force,2017-06-30,99243,HQ Dist Center-Cha,,Male,1991-09-03,Electrician MVN-132
60526914,2012-04-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-04-28,I5 Excessive absenteeism,2017-04-27,12250,MV Pass/LT F.F.,,Male,1981-06-17,Set Up Technician III
60526967,2012-06-04,30 Termination,Fort Mill-CVT,US-SC-Fort Mill-CTNA Prod,2017-07-12,T3 Higher pay higher respons.,2017-06-16,999HR,HR Dummy-CoCd515 Emp,,Male,1989-12-21,Sales Represenative - SIBP
60526996,2012-06-04,30 Termination,AH-Harmon CT,US-MI-AH-Harmon-CTNA Prod,2017-01-24,V3 Accepted other employment,2017-01-09,99521,HQ Ford OE Qualific.,,Male,1987-08-12,Development Engineer
60527072,2012-07-09,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-01-31,V8 Relocation,2017-01-29,12030,MV Mixing,,Male,1975-03-08,Truck Driver MVN-203
60527119,2012-07-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-02-13,V5 Job abandonment,2017-02-12,22020,MV CF Pass Extruding,,Male,1971-05-02,Crew Member MVN-206
60527131,2012-07-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-01-13,I1 Death,2017-01-11,22310,MV CF Pass Maint,,Male,1953-08-14,Electrician MVN-132
60527173,2012-07-30,30 Termination,Mt Vernon,US-IL-Mount Vernon-CTNA Prod,2017-08-30,V3 Accepted other employment,2017-08-26,22201,MV Plant IV Uniformi,,Male,1978-05-23,Technician III
60527189,2002-09-30,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-02-23,I8 Restructuring,2017-02-23,2301219310,Human Resources,,Female,1962-07-15,Manager Talent Dev
60527202,2012-07-09,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-06-23,V3 Accepted other employment,2017-06-23,2301202040,Ext Finish Labor A,,Female,1975-03-29,Group Leader SOM-005
60527228,2008-11-01,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-01-13,VT Transf.to other Conti comp.,2017-01-13,2301219730,Finance,,Male,1979-12-07,Manager Controlling
60527233,2012-06-25,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-07-31,V3 Accepted other employment,2017-07-28,2301258210,QC Inspection,,Female,1967-01-14,Group Leader SOM-005
60527264,2008-03-31,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-08-07,T2 Family issues,2017-08-04,2301219132,Prod Sup Extr,,Male,1968-12-15,Supervisor Production Lin
60527308,2011-02-24,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-07-31,V5 Job abandonment,2017-07-21,2301202050,Ext Asse. Labor AIS,,Male,1988-10-25,Assembler SOM-001
60527310,2010-09-27,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-05-08,V3 Accepted other employment,2017-05-05,2301202050,Ext Asse. Labor AIS,,Male,1968-01-30,Group Leader SOM-005
60527314,2007-07-16,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-05-22,V3 Accepted other employment,2017-05-19,2301202010,Extr Green Labor A,,Male,1984-03-30,Operator SOM-003
60527317,2007-07-23,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-03-13,V3 Accepted other employment,2017-03-10,2301219740,IT,,Male,1970-05-21,IT Business Systems Analyst
60527388,2004-09-17,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-04-12,T2 Family issues,2017-04-07,2301202050,Ext Asse. Labor AIS,,Male,1954-01-22,Assembler SOM-001
60527398,2006-10-02,30 Termination,Somersworth,US-NH-Somersworth-CT Tpol,2017-05-18,V3 Accepted other employment,2017-05-13,2301203050,EBA2 Crush ring ass.,,Male,1978-06-12,Operator SOM-002
