Auto req ID,Country,Continental Location,Division,Cost Center,Job Title,Business Unit,Internal Position Title,Salary Classification,Salary Type,Current Req Status,Recruiter GID,ePR Approved,Date Open,Written Offer Accepted,Days On Hold,Days Open,Date Closed,Date Canceled,Started/Hired,No. of Positions,Positions Remaining,Original,Job Type,Date on Hold,Date Req Posted,Salary classification for internal posting
53102BR,US,Mt. Vernon,Tires,21110,PLT Process Engineering Manager,PLT Repl. The Americas,PLT Process Engineering Manager,Salary Grade 12,Fix,Canceled,-90159239,2016-12-02,2016-12-06,,,251,,2017-08-14,,1,1,Internal,Position with experience,,2016-12-20 00:00:00,12
53102BR,US,Mt. Vernon,Tires,21110,PLT Process Engineering Manager,PLT Repl. The Americas,PLT Process Engineering Manager,Salary Grade 12,Fix,Canceled,-90159239,2016-12-02,2016-12-06,,,251,,2017-08-14,,1,1,External,Position with experience,,2016-12-20 00:00:00,12
53132BR,US,Mt. Vernon,Tires,12730,Metrology Technician,PLT Repl. The Americas,Calibration Technician,Hourly,Variable,Canceled,-90021909,2016-12-04,2016-12-19,,,156,,2017-05-24,,1,1,External,Position with experience,,2016-12-19 00:00:00,hourly
53132BR,US,Mt. Vernon,Tires,12730,Metrology Technician,PLT Repl. The Americas,Calibration Technician,Hourly,Variable,Canceled,-90021909,2016-12-04,2016-12-19,,,156,,2017-05-24,,1,1,Internal,Position with experience,,2016-12-19 00:00:00,hourly
53212BR,US,Troy,Interior,205­T200,OES NA Project Manager,Commercial Vehicles & Aftermarket (CV&AM),Project Manager,SG10/11,Fix,Canceled,-90279580,2016-12-06,2017-01-24,,44.0,57,,2017-03-22,,1,1,External,Position with experience,2017-01-17,2017-01-24 00:00:00,SG10/11
53212BR,US,Troy,Interior,205­T200,OES NA Project Manager,Commercial Vehicles & Aftermarket (CV&AM),Project Manager,SG10/11,Fix,Canceled,-90279580,2016-12-06,2017-01-24,,44.0,57,,2017-03-22,,1,1,Internal,Position with experience,2017-01-17,2017-01-24 00:00:00,SG10/11
53213BR,US,Morganton,Chassis & Safety,161351,Supervisor Quality Assurance,Vehicle Dynamics (VED),Resident Process Engineer,Grade 11,Fix,Canceled,-90285119,2016-11-28,2017-01-04,,7.0,77,,2017-03-29,,1,1,External,Position with experience,2017-01-04,2017-01-11 00:00:00,SG 11
53213BR,US,Morganton,Chassis & Safety,161351,Supervisor Quality Assurance,Vehicle Dynamics (VED),Resident Process Engineer,Grade 11,Fix,Canceled,-90285119,2016-11-28,2017-01-04,,7.0,77,,2017-03-29,,1,1,Internal,Position with experience,2017-01-04,2017-01-11 00:00:00,SG 11
53214BR,US,Morganton,Chassis & Safety,161148,Maintenance Technician - Valves (3rd shift 11pm-7am),Vehicle Dynamics (VED),Valves Maintenance Technician,nonexempt,Variable,Canceled,-90373646,2016-11-28,2017-04-28,,34.0,13,,2017-06-14,,1,1,External,Manufacturing,2017-06-08,2017-05-26 00:00:00,salary grade 6
53289BR,US,Auburn Hills North,Automotive Divisions Central Functions,564445,ICO Accounting Administrator,Automotive Divisions Central Functions,ICO Accounting Administrator,Grade 7/8,Fix,Canceled,-90352286,2016-12-06,2016-12-07,,,34,,2017-01-10,,1,1,External,Position with experience,,2016-12-07 00:00:00,2017-07-08 00:00:00
53517BR,US,Santa Barbara,Chassis & Safety,222­0500,Lead SCM Analyst,Advanced Driver Assistance Systems (ADAS),Lead SCM Analyst,10/11 depending on qualification,Fix,Canceled,-90148033,2016-12-08,2017-01-10,,,92,,2017-04-12,,1,1,External,Position with experience,,2017-01-31 00:00:00,2017-10-11 00:00:00
53517BR,US,Santa Barbara,Chassis & Safety,222­0500,Lead SCM Analyst,Advanced Driver Assistance Systems (ADAS),Lead SCM Analyst,10/11 depending on qualification,Fix,Canceled,-90148033,2016-12-08,2017-01-10,,,92,,2017-04-12,,1,1,Referral,Position with experience,,2017-01-31 00:00:00,2017-10-11 00:00:00
53517BR,US,Santa Barbara,Chassis & Safety,222­0500,Lead SCM Analyst,Advanced Driver Assistance Systems (ADAS),Lead SCM Analyst,10/11 depending on qualification,Fix,Canceled,-90148033,2016-12-08,2017-01-10,,,92,,2017-04-12,,1,1,Internal,Position with experience,,2017-01-31 00:00:00,2017-10-11 00:00:00
53731BR,US,Auburn Hills North,Automotive Divisions Central Functions,564700,Manager Purchasing ­ Freight & Warehousing,Automotive Divisions Central Functions,Manager Purchasing ­ Freight & Warehousing,12,Fix,Canceled,-90352286,2016-12-12,2017-01-09,,,44,,2017-02-22,,1,1,External,Position with experience,,2017-01-09 00:00:00,12
53731BR,US,Auburn Hills North,Automotive Divisions Central Functions,564700,Manager Purchasing ­ Freight & Warehousing,Automotive Divisions Central Functions,Manager Purchasing ­ Freight & Warehousing,12,Fix,Canceled,-90352286,2016-12-12,2017-01-09,,,44,,2017-02-22,,1,1,Internal,Position with experience,,2017-01-09 00:00:00,12
53895BR,US,Auburn Hills South,Automotive Divisions Central Functions,205 A165,Sourcing Specialist -  Technical Positions,Automotive Divisions Central Functions,Sourcing Specialist ­  Technical positions,SG 9­­­10,Fix,Canceled,-90161893,2016-12-15,2016-12-15,2017-02-21,,68,,2017-02-21,,1,1,External,Position with experience,,2016-12-15 00:00:00,SG10
53895BR,US,Auburn Hills South,Automotive Divisions Central Functions,205 A165,Sourcing Specialist -  Technical Positions,Automotive Divisions Central Functions,Sourcing Specialist ­  Technical positions,SG 9­­­10,Fix,Canceled,-90161893,2016-12-15,2016-12-15,,,68,,2017-02-21,,1,1,External,Position with experience,,2016-12-15 00:00:00,SG10
53959BR,US,Seguin,Interior,54­5000,Administrative Assistant II/III,Central Functions,Administrative Assistant III,2017-07-08 00:00:00,Fix,Canceled,-90285119,2016-12-15,2016-12-16,,,66,,2017-02-20,,1,1,Internal,Position with experience,,2016-12-16 00:00:00,
53959BR,US,Seguin,Interior,54­5000,Administrative Assistant II/III,Central Functions,Administrative Assistant III,2017-07-08 00:00:00,Fix,Canceled,-90285119,2016-12-15,2016-12-16,2017-01-27,,66,,2017-02-20,,1,1,External,Position with experience,,2016-12-16 00:00:00,
53959BR,US,Seguin,Interior,54­5000,Administrative Assistant II/III,Central Functions,Administrative Assistant III,2017-07-08 00:00:00,Fix,Canceled,-90285119,2016-12-15,2016-12-16,,,66,,2017-02-20,,1,1,External,Position with experience,,2016-12-16 00:00:00,
54182BR,US,Somersworth,ContiTech,2301219350,ESH Specialist,Mobile Fluid Systems,ESH Specialist,Salary Grade 10,Fix,Canceled,-90287554,2016-12-19,2017-01-03,,0.0,73,,2017-03-17,,1,1,External,Position with experience,2017-01-03,2017-01-03 00:00:00,
54293BR,US,Auburn Hills North,Chassis & Safety,164476,NVH and component Design Engineer,Vehicle Dynamics (VED),Mechanical Engineer,Grade 9/10,Fix,Canceled,-90279580,2016-12-20,2017-01-11,,38.0,51,,2017-04-10,,1,1,Referral,Position with experience,2017-03-03,2017-01-16 00:00:00,'9/10/11 Exempt
54293BR,US,Auburn Hills North,Chassis & Safety,164476,NVH and component Design Engineer,Vehicle Dynamics (VED),Mechanical Engineer,Grade 9/10,Fix,Canceled,-90279580,2016-12-20,2017-01-11,,38.0,51,,2017-04-10,,1,1,External,Position with experience,2017-03-03,2017-01-16 00:00:00,'9/10/11 Exempt
54366BR,US,Seguin,Automotive Divisions Central Functions,54­0700,Facilities Engineer,Automotive Divisions Central Functions,Facilities Engineer,2017-10-11 00:00:00,Fix,Canceled,-90285119,2016-12-21,2016-12-21,,,28,,2017-01-18,,1,1,External,Position with experience,,2016-12-21 00:00:00,
54367BR,US,Seguin,Interior,54­3300,Facilities Manager,Central Functions,Facilities Manager,2017-11-12 00:00:00,Fix,Canceled,-90285119,2016-12-21,2016-12-21,,,28,,2017-01-18,,1,1,External,Position with experience,,2016-12-30 00:00:00,
54540BR,US,Sumter,Tires,71000,Internship - Supply Chain,PLT Repl. The Americas,Intern ­ Plant Operations,hourly,Fix,Canceled,-90195018,2016-12-23,2017-01-26,,,132,,2017-06-07,,1,1,External,Internship,,2017-03-30 00:00:00,
54580BR,US,Auburn Hills North,Chassis & Safety,164455,Vehicle Test Engineer,Vehicle Dynamics (VED),Vehicle Test Engineer,2017-09-10 00:00:00,Fix,Canceled,-90279580,2016-12-28,2017-01-11,,,82,,2017-04-03,,1,1,External,Position with experience,,2017-01-16 00:00:00,'9/10
54580BR,US,Auburn Hills North,Chassis & Safety,164455,Vehicle Test Engineer,Vehicle Dynamics (VED),Vehicle Test Engineer,2017-09-10 00:00:00,Fix,Canceled,-90279580,2016-12-28,2017-01-11,,,82,,2017-04-03,,1,1,Internal,Position with experience,,2017-01-16 00:00:00,'9/10
54580BR,US,Auburn Hills North,Chassis & Safety,164455,Vehicle Test Engineer,Vehicle Dynamics (VED),Vehicle Test Engineer,2017-09-10 00:00:00,Fix,Canceled,-90279580,2016-12-28,2017-01-11,,,82,,2017-04-03,,1,1,Referral,Position with experience,,2017-01-16 00:00:00,'9/10
54687BR,US,Santa Teresa,Powertrain,204­8333,Plant Controller,Fuel & Exhaust Management (FEM),Plant Controller,12,Fix,Canceled,-90285119,2017-01-04,2017-01-04,,,41,,2017-02-14,,1,1,External,Position with experience,,2017-01-04 00:00:00,
54687BR,US,Santa Teresa,Powertrain,204­8333,Plant Controller,Fuel & Exhaust Management (FEM),Plant Controller,12,Fix,Canceled,-90285119,2017-01-04,2017-01-04,,,41,,2017-02-14,,1,1,Internal,Position with experience,,2017-01-04 00:00:00,
54746BR,US,Somersworth,ContiTech,2301208010,Maintenance Technician (Mechanical),Mobile Fluid Systems,Maintenance Tech ­ Days ­ 8 Hour Shift,Hourly TH108,Variable,Canceled,-90382271,2017-01-04,2017-01-10,,0.0,213,,2017-08-11,,1,1,External,Position with experience,2017-07-19,2017-05-25 00:00:00,Hourly
54746BR,US,Somersworth,ContiTech,2301208010,Maintenance Technician (Mechanical),Mobile Fluid Systems,Maintenance Tech ­ Days ­ 8 Hour Shift,Hourly TH108,Variable,Canceled,-90382271,2017-01-04,2017-01-10,,0.0,213,,2017-08-11,,1,1,Internal,Position with experience,2017-07-19,2017-05-25 00:00:00,Hourly
55053BR,US,Auburn Hills North,Automotive Divisions Central Functions,564438,Customer Service Engineer (CSE),Automotive Divisions Central Functions,Customer Service Engineer (CSE),10,Fix,Canceled,-90305685,2017-01-09,2017-02-07,,29.0,36,,2017-04-13,,1,1,External,Position with experience,2017-03-15,2017-02-07 00:00:00,
55060BR,US,Morganton,Chassis & Safety,161408,Plant Distribution Supervisor (2nd Shift),Vehicle Dynamics (VED),Plant Distribution Supervisor,9,Variable,Canceled,-90285119,2017-01-09,2017-01-11,,,50,,2017-03-02,,1,1,Internal,Position with experience,,2017-01-11 00:00:00,SG 9
55060BR,US,Morganton,Chassis & Safety,161408,Plant Distribution Supervisor (2nd Shift),Vehicle Dynamics (VED),Plant Distribution Supervisor,9,Variable,Canceled,-90285119,2017-01-09,2017-01-11,,,50,,2017-03-02,,1,1,External,Position with experience,,2017-01-11 00:00:00,SG 9
55204BR,US,Santa Clara,Chassis & Safety,564912,Project Manager (Passive Safety & Sensorics),Passive Safety & Sensorics (PSS),Passive Safety & Sensorics (PSS) Innovation Coordinator NA,EXEMPT,Fix,Canceled,-90148033,2017-01-11,2017-02-02,,42.0,130,,2017-07-24,,1,1,External,Position with experience,2017-06-07,2017-02-02 00:00:00,10 or 11
55204BR,US,Santa Clara,Chassis & Safety,564912,Project Manager (Passive Safety & Sensorics),Passive Safety & Sensorics (PSS),Passive Safety & Sensorics (PSS) Innovation Coordinator NA,EXEMPT,Fix,Canceled,-90148033,2017-01-11,2017-02-02,,42.0,130,,2017-07-24,,1,1,Internal,Position with experience,2017-06-07,2017-02-02 00:00:00,10 or 11
55282BR,US,Morganton,Chassis & Safety,161157,Lead Maintenance Technician (Site 1 / 3rd Shift),Vehicle Dynamics (VED),Production Maintenance Technician Team Lead,nonexempt,Variable,Canceled,-90285119,2017-01-11,2017-01-18,2017-02-18,,56,,2017-03-15,,1,1,Internal,Manufacturing,,2017-01-18 00:00:00,SG 6 / 7
55282BR,US,Morganton,Chassis & Safety,161157,Lead Maintenance Technician (Site 1 / 3rd Shift),Vehicle Dynamics (VED),Production Maintenance Technician Team Lead,nonexempt,Variable,Canceled,-90285119,2017-01-11,2017-01-18,,,56,,2017-03-15,,1,1,External,Manufacturing,,2017-01-18 00:00:00,SG 6 / 7
55373BR,US,Seguin,Interior,54­3000,Sr Faciliites Engineer,Central Functions,Sr Facilities Engineer,2017-09-10 00:00:00,Fix,Canceled,-90285119,2017-01-12,2017-01-13,,,21,,2017-02-03,,1,1,External,Position with experience,,2017-01-13 00:00:00,Grade 9 / 10
55424BR,US,Seguin,Interior,54­3020,Maintenance Planner,Central Functions,Maintenance Planner,8,Fix,Canceled,-90285119,2017-01-13,2017-02-01,,,29,,2017-03-02,,1,1,Manual,Manufacturing,,2017-02-01 00:00:00,8
55424BR,US,Seguin,Interior,54­3020,Maintenance Planner,Central Functions,Maintenance Planner,8,Fix,Canceled,-90285119,2017-01-13,2017-02-01,,,29,,2017-03-02,,1,1,External,Manufacturing,,2017-02-01 00:00:00,8
55424BR,US,Seguin,Interior,54­3020,Maintenance Planner,Central Functions,Maintenance Planner,8,Fix,Canceled,-90285119,2017-01-13,2017-02-01,,,29,,2017-03-02,,1,1,Internal,Manufacturing,,2017-02-01 00:00:00,8
55424BR,US,Seguin,Interior,54­3020,Maintenance Planner,Central Functions,Maintenance Planner,8,Fix,Canceled,-90285119,2017-01-13,2017-02-01,2017-02-27,,29,,2017-03-02,,1,1,External,Manufacturing,,2017-02-01 00:00:00,8
55670BR,US,Auburn Hills North,Chassis & Safety,564436,Active Safety / Automated Driving Controls Software Engineer,Central Functions,Active Safety/ Automated Driving Control System Design Engineer,2011-09-10 00:00:00,Fix,Canceled,-90305685,,2017-01-17,,13.0,57,,2017-03-28,,1,1,Referral,Position with experience,2017-03-15,2017-01-22 00:00:00,2017-09-10 00:00:00
55670BR,US,Auburn Hills North,Chassis & Safety,564436,Active Safety / Automated Driving Controls Software Engineer,Central Functions,Active Safety/ Automated Driving Control System Design Engineer,2011-09-10 00:00:00,Fix,Canceled,-90305685,,2017-01-17,,13.0,57,,2017-03-28,,1,1,Agency Per Req,Position with experience,2017-03-15,2017-01-22 00:00:00,2017-09-10 00:00:00
55670BR,US,Auburn Hills North,Chassis & Safety,564436,Active Safety / Automated Driving Controls Software Engineer,Central Functions,Active Safety/ Automated Driving Control System Design Engineer,2011-09-10 00:00:00,Fix,Canceled,-90305685,,2017-01-17,,13.0,57,,2017-03-28,,1,1,External,Position with experience,2017-03-15,2017-01-22 00:00:00,2017-09-10 00:00:00
55670BR,US,Auburn Hills North,Chassis & Safety,564436,Active Safety / Automated Driving Controls Software Engineer,Central Functions,Active Safety/ Automated Driving Control System Design Engineer,2011-09-10 00:00:00,Fix,Canceled,-90305685,,2017-01-17,,13.0,57,,2017-03-28,,1,1,Internal,Position with experience,2017-03-15,2017-01-22 00:00:00,2017-09-10 00:00:00
55727BR,US,Seguin,Interior,543300,Facility Supervisor ,Central Functions,Facility Supervisor,Grade 11,Fix,Canceled,-90285119,,2017-01-18,,,49,,2017-03-08,,1,1,External,Position with experience,,2017-01-18 00:00:00,Grade 11
55733BR,US,Charlotte/Fort Mill,Tires,99602,Assistant Controller ­- Sales,PLT Repl. The Americas,Assistant Controlller PLT Sales,2017-11-12 00:00:00,Fix,Canceled,-90209353,2017-01-18,2017-01-23,,7.0,88,,2017-04-28,,1,1,Internal,Position with experience,2017-04-25,2017-02-08 00:00:00,2017-11-12 00:00:00
55733BR,US,Charlotte/Fort Mill,Tires,99602,Assistant Controller ­- Sales,PLT Repl. The Americas,Assistant Controlller PLT Sales,2017-11-12 00:00:00,Fix,Canceled,-90209353,2017-01-18,2017-01-23,,7.0,88,,2017-04-28,,1,1,Referral,Position with experience,2017-04-25,2017-02-08 00:00:00,2017-11-12 00:00:00
55733BR,US,Charlotte/Fort Mill,Tires,99602,Assistant Controller ­- Sales,PLT Repl. The Americas,Assistant Controlller PLT Sales,2017-11-12 00:00:00,Fix,Canceled,-90209353,2017-01-18,2017-01-23,,7.0,88,,2017-04-28,,1,1,External,Position with experience,2017-04-25,2017-02-08 00:00:00,2017-11-12 00:00:00
55998BR,US,Charlotte/Fort Mill,Tires,99150,CVT Marketing Communications Manager the Americas,CVT,CVT Marketing Communication Manager,12,Fix,Canceled,-90209353,2017-01-23,2017-01-23,,21.0,51,,2017-04-05,,1,1,Internal,Position with experience,2017-03-15,2017-01-23 00:00:00,12
55998BR,US,Charlotte/Fort Mill,Tires,99150,CVT Marketing Communications Manager the Americas,CVT,CVT Marketing Communication Manager,12,Fix,Canceled,-90209353,2017-01-23,2017-01-23,,21.0,51,,2017-04-05,,1,1,External,Position with experience,2017-03-15,2017-01-23 00:00:00,12
55998BR,US,Charlotte/Fort Mill,Tires,99150,CVT Marketing Communications Manager the Americas,CVT,CVT Marketing Communication Manager,12,Fix,Canceled,-90209353,2017-01-23,2017-01-23,,21.0,51,,2017-04-05,,1,1,Referral,Position with experience,2017-03-15,2017-01-23 00:00:00,12
56039BR,US,Auburn Hills South,Powertrain,205­P838,Test Engineer,Fuel & Exhaust Management (FEM),Sr. Staff Test Engineer,Contract,Fix,Canceled,-90305685,2017-01-23,2017-01-26,,132.0,1,,2017-06-08,,1,1,External,Position with experience,2017-01-27,2017-01-26 00:00:00,
56154BR,US,Santa Clara,Interior,SW6000,Senior Software Engineer (Big Data),ITS,Senior Backend Engineer (Big Data),11,Fix,Canceled,-90373653,,2017-01-24,,,113,,2017-05-17,,1,1,Internal,Position with experience,,2017-05-11 00:00:00,11
56154BR,US,Santa Clara,Interior,SW6000,Senior Software Engineer (Big Data),ITS,Senior Backend Engineer (Big Data),11,Fix,Canceled,-90373653,,2017-01-24,,,113,,2017-05-17,,1,1,Manual,Position with experience,,2017-05-11 00:00:00,11
56154BR,US,Santa Clara,Interior,SW6000,Senior Software Engineer (Big Data),ITS,Senior Backend Engineer (Big Data),11,Fix,Canceled,-90373653,,2017-01-24,,,113,,2017-05-17,,1,1,External,Position with experience,,2017-05-11 00:00:00,11
56154BR,US,Santa Clara,Interior,SW6000,Senior Software Engineer (Big Data),ITS,Senior Backend Engineer (Big Data),11,Fix,Canceled,-90373653,,2017-01-24,2017-03-02,,113,,2017-05-17,,1,1,External,Position with experience,,2017-05-11 00:00:00,11
56154BR,US,Santa Clara,Interior,SW6000,Senior Software Engineer (Big Data),ITS,Senior Backend Engineer (Big Data),11,Fix,Canceled,-90373653,,2017-01-24,,,113,,2017-05-17,,1,1,Agency Per Req,Position with experience,,2017-05-11 00:00:00,11
56392BR,US,Sumter,Tires,70602,Sequencer Planner­ - Mixing Production Planning Associate,PLT Repl. The Americas,Sequencer/Planner­Mixing/Production Planning Assoc. 2017 (R),SG 9 Exempt,Fix,Canceled,-90195018,2017-01-26,2017-01-31,,,37,,2017-03-09,,1,1,External,Position with experience,,2017-01-31 00:00:00,9
56467BR,US,Auburn Hills North,Chassis & Safety,2264334,Integration and Verfication Test Engineer (ADAS),Advanced Driver Assistance Systems (ADAS),Integration and Verification Engineer,2017-10-11 00:00:00,Fix,Canceled,-90279580,2017-01-27,2017-01-27,,10.0,52,,2017-03-30,,1,1,External,Position with experience,2017-03-20,2017-02-01 00:00:00,'10/11
56467BR,US,Auburn Hills North,Chassis & Safety,2264334,Integration and Verfication Test Engineer (ADAS),Advanced Driver Assistance Systems (ADAS),Integration and Verification Engineer,2017-10-11 00:00:00,Fix,Canceled,-90279580,2017-01-27,2017-01-27,,10.0,52,,2017-03-30,,1,1,Internal,Position with experience,2017-03-20,2017-02-01 00:00:00,'10/11
56467BR,US,Auburn Hills North,Chassis & Safety,2264334,Integration and Verfication Test Engineer (ADAS),Advanced Driver Assistance Systems (ADAS),Integration and Verification Engineer,2017-10-11 00:00:00,Fix,Canceled,-90279580,2017-01-27,2017-01-27,,10.0,52,,2017-03-30,,1,1,Referral,Position with experience,2017-03-20,2017-02-01 00:00:00,'10/11
